City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Byron Bay,AU,2021-05-31 02:15:33,-28.65,153.6167,70.05,61,47,13.58
293,Mackenzie,CA,2021-05-31 02:15:35,55.2999,-123.1698,55.62,76,90,4.61
294,Bandarbeyla,SO,2021-05-31 02:11:18,9.4942,50.8122,77.97,83,90,22.59
295,Sarakhs,IR,2021-05-31 02:15:37,36.5449,61.1577,77.14,23,0,9.22
296,Necochea,AR,2021-05-31 02:15:40,-38.5473,-58.7368,51.04,56,100,19.6
297,Coruripe,BR,2021-05-31 02:15:41,-10.1256,-36.1756,74.52,89,29,5.03
298,Ponta Delgada,PT,2021-05-31 02:15:42,37.7333,-25.6667,61.52,82,20,5.75
299,Chiang Khong,TH,2021-05-31 02:15:43,20.2613,100.4046,82.81,73,98,1.79
300,Sakakah,SA,2021-05-31 02:11:57,29.9697,40.2064,80.82,13,81,5.93
301,Kiruna,SE,2021-05-31 02:15:46,67.8557,20.2251,40.12,81,14,6.91
302,Pevek,RU,2021-05-31 02:15:47,69.7008,170.3133,39.54,68,22,4.97
303,Alofi,NU,2021-05-31 02:15:48,-19.0595,-169.9187,84.09,74,63,8.05
304,Alyangula,AU,2021-05-31 02:15:50,-13.8483,136.4192,78.89,72,100,14.63
305,Pisco,PE,2021-05-31 02:15:51,-13.7,-76.2167,62.65,94,93,3.44
306,Boyolangu,ID,2021-05-31 02:15:52,-8.1181,111.8935,81.82,76,80,4.99
307,Todos Santos,MX,2021-05-31 02:15:54,23.45,-110.2167,86.0,69,2,6.76
308,Collie,AU,2021-05-31 02:15:55,-33.3667,116.15,54.99,65,100,9.44
309,Almaty,KZ,2021-05-31 02:15:12,43.25,76.95,66.11,49,75,2.91
310,Cabo San Lucas,MX,2021-05-31 02:15:57,22.8909,-109.9124,86.5,34,1,17.27
311,Komsomolskiy,UZ,2021-05-31 02:15:59,40.4272,71.7189,78.22,41,1,9.22
312,Luderitz,NA,2021-05-31 02:12:36,-26.6481,15.1594,56.23,65,0,15.19
313,The Pas,CA,2021-05-31 02:16:01,53.8251,-101.2541,60.82,39,1,4.12
314,Senekal,ZA,2021-05-31 02:16:02,-28.3197,27.6208,41.18,78,91,12.48
315,Oussouye,SN,2021-05-31 02:11:50,12.485,-16.5469,75.27,76,100,6.2
316,Yenagoa,NG,2021-05-31 02:16:06,4.9247,6.2642,76.46,96,100,3.85
317,Den Helder,NL,2021-05-31 02:16:07,52.9599,4.7593,53.02,93,40,10.36
318,Port Hardy,CA,2021-05-31 02:16:08,50.6996,-127.4199,60.98,72,90,9.22
319,Ko Samui,TH,2021-05-31 02:13:26,9.5357,99.9357,89.51,70,20,12.37
320,Naze,JP,2021-05-31 02:12:09,28.3667,129.4833,73.6,80,100,16.96
321,Palu,ID,2021-05-31 02:16:14,-0.8917,119.8707,87.96,66,80,0.72
322,Cururupu,BR,2021-05-31 02:15:32,-1.8283,-44.8683,75.13,92,9,2.3
323,Zhanaozen,KZ,2021-05-31 02:16:17,43.3,52.8,72.05,62,1,20.54
324,Sylva,RU,2021-05-31 02:16:18,58.0348,56.7635,43.97,73,100,8.59
325,Severo-Kurilsk,RU,2021-05-31 02:16:19,50.6789,156.125,39.06,97,100,23.4
326,Ambon,ID,2021-05-31 02:16:20,-3.6954,128.1814,87.94,66,20,11.45
327,Hearst,CA,2021-05-31 02:16:22,49.6835,-83.6665,57.45,53,100,10.89
328,Eureka,US,2021-05-31 02:13:06,40.8021,-124.1637,62.2,71,87,5.01
329,Dingle,PH,2021-05-31 02:16:24,10.9995,122.6711,87.31,67,34,3.42
330,Olafsvik,IS,2021-05-31 02:16:25,64.8945,-23.7142,43.79,79,15,17.9
331,Butembo,CD,2021-05-31 02:16:27,0.15,29.2833,59.22,83,75,3.69
332,Floro,NO,2021-05-31 02:16:28,61.5996,5.0328,46.36,93,14,3.44
333,Bud,US,2021-05-31 02:16:29,39.447,-86.1758,60.78,66,46,3.8
334,Faya,SA,2021-05-31 02:11:56,18.3851,42.4509,63.12,19,1,4.92
335,Shimoda,JP,2021-05-31 02:16:32,34.6667,138.95,72.1,62,1,10.51
336,Puerto Baquerizo Moreno,EC,2021-05-31 02:12:45,-0.9,-89.6,72.59,84,28,13.89
337,Havre-Saint-Pierre,CA,2021-05-31 02:16:35,50.2334,-63.5986,39.56,87,1,2.3
338,Hato Mayor,DO,2021-05-31 02:16:36,18.7629,-69.256,75.27,90,0,4.85
339,Quzhou,CN,2021-05-31 02:16:38,28.9594,118.8686,81.05,66,62,7.7
340,Svetlyy,RU,2021-05-31 02:16:39,54.675,20.1347,41.05,87,5,3.53
341,Fortuna,US,2021-05-31 02:16:40,40.5982,-124.1573,77.18,65,91,3.0
342,Lahat,ID,2021-05-31 02:16:41,-3.8,103.5333,82.31,72,77,1.12
343,Chalus,IR,2021-05-31 02:14:07,36.655,51.4204,72.86,88,75,6.91
344,Ostrovnoy,RU,2021-05-31 02:16:44,68.0531,39.5131,43.47,72,100,11.74
345,Sabya,SA,2021-05-31 02:16:45,17.1495,42.6254,85.62,65,2,2.26
346,Obo,CF,2021-05-31 02:16:46,5.3998,26.4869,69.64,82,23,2.46
347,Mlowo,TZ,2021-05-31 02:16:48,-9.0,32.9833,51.28,78,6,3.11
348,Berdigestyakh,RU,2021-05-31 02:16:50,62.0989,126.6992,65.39,25,100,5.64
349,Sabang,ID,2021-05-31 02:16:51,5.8933,95.3214,84.04,71,61,16.93
350,Coquimbo,CL,2021-05-31 02:14:41,-29.9533,-71.3436,53.33,93,7,3.6
351,Trois-Rivieres,CA,2021-05-31 02:12:17,46.3501,-72.5491,52.83,83,90,1.86
352,Koupela,BF,2021-05-31 02:16:55,12.1794,-0.3517,87.53,48,100,13.15
353,Atar,MR,2021-05-31 02:16:56,20.5169,-13.0499,89.17,27,39,6.35
354,Ayagoz,KZ,2021-05-31 02:16:57,47.9714,80.4392,66.04,34,10,10.22
355,Belmonte,BR,2021-05-31 02:16:59,-15.8631,-38.8828,77.5,81,6,4.45
356,Iacu,BR,2021-05-31 02:17:00,-12.7672,-40.2117,66.33,96,9,2.53
357,Yangambi,CD,2021-05-31 02:17:01,0.8102,24.4336,70.3,96,78,2.33
358,Urumqi,CN,2021-05-31 02:16:23,43.801,87.6005,79.75,15,0,2.24
359,Cockburn Town,TC,2021-05-31 02:17:03,21.4612,-71.1419,80.1,81,16,19.71
360,Muros,ES,2021-05-31 02:17:05,42.7762,-9.0603,64.83,81,3,4.74
361,Qaqortoq,GL,2021-05-31 02:17:06,60.7167,-46.0333,43.3,75,4,4.52
362,Kayes,ML,2021-05-31 02:17:07,14.0,-11.0,95.72,24,75,16.62
363,Matay,EG,2021-05-31 02:17:09,28.419,30.7792,86.13,14,0,6.44
364,Kamaishi,JP,2021-05-31 02:17:10,39.2667,141.8833,67.15,59,58,7.38
365,Mahibadhoo,MV,2021-05-31 02:17:11,3.7833,72.9667,83.23,73,27,18.92
366,Mayumba,GA,2021-05-31 02:17:13,-3.432,10.6554,76.14,91,68,4.72
367,Richards Bay,ZA,2021-05-31 02:14:44,-28.783,32.0377,62.29,70,100,2.48
368,Vila Do Maio,CV,2021-05-31 02:17:15,15.1333,-23.2167,72.39,85,96,15.28
369,Fairbanks,US,2021-05-31 02:15:01,64.8378,-147.7164,69.49,35,40,9.22
370,Santiago De Cao,PE,2021-05-31 02:17:18,-7.9589,-79.2392,64.53,94,90,12.48
371,Fort Nelson,CA,2021-05-31 02:15:12,58.8053,-122.7002,70.7,28,100,4.29
372,Manta,EC,2021-05-31 02:17:21,-0.95,-80.7333,73.69,88,91,10.31
373,Mae Chan,TH,2021-05-31 02:17:22,20.1467,99.8526,83.79,74,98,0.78
374,Tazovskiy,RU,2021-05-31 02:17:24,67.4667,78.7,37.26,68,96,15.52
375,Nhulunbuy,AU,2021-05-31 02:13:08,-12.2333,136.7667,83.01,65,75,17.27
376,Tumut,AU,2021-05-31 02:17:26,-35.3,148.2167,54.59,42,0,4.27
377,El Vigia,VE,2021-05-31 02:17:27,8.6219,-71.6506,76.46,87,63,4.03
378,Lata,PT,2021-05-31 02:12:31,40.1629,-8.3327,64.72,82,6,1.03
379,Ambulu,ID,2021-05-31 02:13:11,-8.345,113.6058,82.54,73,89,2.62
380,Ayan,RU,2021-05-31 02:17:31,56.45,138.1667,39.94,86,62,5.68
381,Fort Wellington,GY,2021-05-31 02:17:32,6.4,-57.6,76.86,92,100,7.61
382,Vouliagmeni,GR,2021-05-31 02:17:33,37.8167,23.7833,69.46,84,40,2.15
383,Northam,GB,2021-05-31 02:17:35,51.0333,-4.2167,54.09,88,65,5.93
384,Deer Lake,CA,2021-05-31 02:17:36,49.1667,-57.4316,40.86,70,1,2.3
385,Kudahuvadhoo,MV,2021-05-31 02:17:37,2.6708,72.8944,83.46,66,11,20.33
386,Spirit River,CA,2021-05-31 02:17:39,55.7833,-118.8361,66.72,58,100,13.8
387,Amuntai,ID,2021-05-31 02:17:40,-2.4177,115.2494,89.1,60,64,0.85
388,Xining,CN,2021-05-31 02:17:41,36.6167,101.7667,60.62,45,82,7.38
389,Ankang,CN,2021-05-31 02:17:42,32.68,109.0172,83.14,61,100,1.59
390,Poronaysk,RU,2021-05-31 02:17:44,49.2167,143.1167,50.85,56,15,12.57
391,Pecanha,BR,2021-05-31 02:17:45,-18.5486,-42.5569,65.89,77,100,2.71
392,Airai,TL,2021-05-31 02:17:46,-8.9266,125.4092,71.67,56,100,1.54
393,Puhja,EE,2021-05-31 02:17:48,58.3419,26.3147,39.24,92,20,1.81
394,Vilyuysk,RU,2021-05-31 02:17:49,63.7553,121.6247,65.35,27,1,11.36
395,Tall Kayf,TR,2021-05-31 02:17:50,37.0833,41.0667,62.94,34,0,3.6
396,Tessalit,ML,2021-05-31 02:17:51,20.1986,1.0114,91.35,10,68,5.77
397,Pitimbu,BR,2021-05-31 02:17:27,-7.4706,-34.8086,75.79,82,100,6.4
398,Noumea,NC,2021-05-31 02:17:54,-22.2763,166.4572,71.58,59,85,10.56
399,Camacha,PT,2021-05-31 02:17:55,33.0833,-16.3333,60.53,67,40,8.05
400,Busayra,JO,2021-05-31 02:17:56,30.7376,35.6078,69.19,23,100,1.97
401,Beaverlodge,CA,2021-05-31 02:17:58,55.2166,-119.4361,65.55,59,100,13.22
402,La Ligua,CL,2021-05-31 02:17:59,-32.4524,-71.2311,60.06,59,80,1.19
403,Kalat,PK,2021-05-31 02:18:00,29.0225,66.5916,72.27,15,0,0.83
404,Waconia,US,2021-05-31 02:18:02,44.8508,-93.7869,60.89,84,57,9.8
405,Luau,AO,2021-05-31 02:18:03,-10.7073,22.2247,52.56,49,18,4.72
406,Kumluca,TR,2021-05-31 02:18:04,36.3703,30.2869,68.32,62,9,2.57
407,Aguimes,ES,2021-05-31 02:18:05,27.9054,-15.4461,65.03,68,75,24.16
408,Marsh Harbour,BS,2021-05-31 02:18:07,26.5412,-77.0636,78.39,78,97,11.74
409,Innisfail,AU,2021-05-31 02:18:08,-17.5333,146.0333,72.37,87,95,10.33
410,Pochutla,MX,2021-05-31 02:18:09,15.7432,-96.4661,79.65,74,95,3.31
411,Castanos,MX,2021-05-31 02:18:11,26.7833,-101.4167,82.96,57,99,9.33
412,Portage,US,2021-05-31 02:18:12,41.1667,-81.1998,54.01,76,1,0.0
413,Saint-Georges,GD,2021-05-31 02:18:14,12.0564,-61.7485,82.08,78,40,17.27
414,Oktyabrskiy,RU,2021-05-31 02:18:15,54.4815,53.471,46.49,86,53,10.63
415,Severobaykalsk,RU,2021-05-31 02:18:17,55.65,109.3167,42.26,57,41,2.33
416,Kargasok,RU,2021-05-31 02:18:18,59.0556,80.8572,69.26,50,92,11.1
417,Doha,QA,2021-05-31 02:18:19,25.2867,51.5333,91.38,40,0,6.91
418,Namibe,AO,2021-05-31 02:18:21,-15.1961,12.1522,73.31,56,85,6.04
419,Ylivieska,FI,2021-05-31 02:18:23,64.0833,24.55,48.88,69,100,7.67
420,Zhuanghe,CN,2021-05-31 02:18:24,39.7008,122.9911,67.93,57,12,11.07
421,Yate,GB,2021-05-31 02:18:26,51.5407,-2.4184,51.62,82,8,4.29
422,Te Anau,NZ,2021-05-31 02:18:27,-45.4167,167.7167,47.3,94,100,5.57
423,Vostok,RU,2021-05-31 02:18:29,46.4856,135.8833,48.0,86,99,3.0
424,Kasongo-Lunda,CD,2021-05-31 02:18:31,-6.4667,16.8167,68.58,57,63,1.7
425,Kurduvadi,IN,2021-05-31 02:18:34,18.0833,75.4333,82.42,63,42,7.58
426,Barra Do Garcas,BR,2021-05-31 02:14:49,-15.89,-52.2567,73.71,59,99,4.41
427,Moirang,IN,2021-05-31 02:18:36,24.5,93.7667,75.25,56,66,1.79
428,Dukhovnitskoye,RU,2021-05-31 02:18:37,52.4828,48.2137,53.71,91,99,14.97
429,Bulawayo,ZW,2021-05-31 02:18:39,-20.15,28.5833,53.4,41,46,13.13
430,Rawatbhata,IN,2021-05-31 02:18:41,24.9333,75.5833,86.88,54,4,20.04
431,Vieques,PR,2021-05-31 02:18:42,18.425,-65.8329,80.91,83,40,12.3
432,Moron,AR,2021-05-31 02:18:44,-34.6534,-58.6198,53.98,62,87,3.0
433,Udala,ES,2021-05-31 02:18:45,43.0778,-2.5125,56.79,93,63,2.73
434,Torrington,US,2021-05-31 02:18:46,41.8007,-73.1212,48.22,97,100,5.01
435,Voh,NC,2021-05-31 02:18:49,-20.9667,164.7,71.78,55,85,11.01
436,Xinqing,CN,2021-05-31 02:18:50,48.2333,129.5,62.55,58,80,4.83
437,Piacabucu,BR,2021-05-31 02:18:51,-10.4056,-36.4344,74.61,88,15,4.81
438,San Quintin,MX,2021-05-31 02:18:53,30.4833,-115.95,60.8,73,0,10.76
439,Oyama,JP,2021-05-31 02:14:59,36.3,139.8,77.04,39,0,4.83
440,Gao,ML,2021-05-31 02:18:55,16.6362,1.637,89.62,9,70,8.75
441,Yarkovo,RU,2021-05-31 02:18:57,57.4028,67.0786,61.38,79,100,6.87
442,Miri,MY,2021-05-31 02:15:35,4.4148,114.0089,85.23,67,60,2.17
443,Camacupa,AO,2021-05-31 02:19:00,-12.0167,17.4833,50.07,48,0,4.81
444,Cacahuatepec,MX,2021-05-31 02:19:01,16.8861,-99.6106,85.57,74,100,2.68
445,Nieuw Nickerie,SR,2021-05-31 02:18:25,5.95,-56.9833,77.86,88,100,9.19
446,Sisimiut,GL,2021-05-31 02:19:03,66.9395,-53.6735,33.96,84,100,5.12
447,Muzaffarabad,PK,2021-05-31 02:19:05,34.37,73.4711,78.35,50,5,4.59
448,Bonthe,SL,2021-05-31 02:19:06,7.5264,-12.505,77.65,88,100,7.29
449,Bunia,CD,2021-05-31 02:19:07,1.5667,30.25,63.99,83,99,6.08
450,Kollam,IN,2021-05-31 02:19:09,8.8833,76.6,82.27,81,76,9.8
451,Guiren,CN,2021-05-31 02:19:10,33.6697,118.1889,89.04,46,72,7.67
452,Muli,MV,2021-05-31 02:19:11,2.9167,73.5667,83.75,70,8,20.47
453,Yulara,AU,2021-05-31 02:19:13,-25.2406,130.9889,66.04,26,75,6.91
454,Mao,ES,2021-05-31 02:19:14,39.8885,4.2658,63.16,88,0,5.75
455,Amalapuram,IN,2021-05-31 02:19:15,16.5833,82.0167,89.98,67,74,7.87
456,Avera,US,2021-05-31 02:19:16,33.194,-82.5271,64.71,64,0,7.11
457,Bumba,CD,2021-05-31 02:19:18,2.1833,22.4667,72.57,93,55,0.63
458,Launceston,AU,2021-05-31 02:19:19,-41.45,147.1667,50.14,76,90,6.33
459,Shegaon,IN,2021-05-31 02:19:20,20.7833,76.6833,85.55,52,71,11.34
460,Zalantun,CN,2021-05-31 02:19:22,48.0,122.7167,63.25,56,100,7.81
461,Bashmakovo,RU,2021-05-31 02:19:23,53.2133,43.0342,44.08,86,100,11.36
462,Dunedin,NZ,2021-05-31 02:18:39,-45.8742,170.5036,50.81,85,100,11.99
463,Conceicao Do Araguaia,BR,2021-05-31 02:19:25,-8.2578,-49.2647,75.33,73,0,2.24
464,Zhezkazgan,KZ,2021-05-31 02:19:26,47.8043,67.7144,79.66,36,4,4.59
465,Straumen,NO,2021-05-31 02:19:28,63.8709,11.2999,47.5,86,100,2.8
466,Koundara,GN,2021-05-31 02:19:29,12.4833,-13.3,82.38,46,100,9.4
467,Martapura,ID,2021-05-31 02:19:30,-3.4167,114.85,86.09,74,0,2.77
468,Bondo,CD,2021-05-31 02:19:32,3.8146,23.6866,68.56,98,74,1.68
469,Kayerkan,RU,2021-05-31 02:19:33,69.3497,87.7602,33.15,99,100,5.37
470,Majene,ID,2021-05-31 02:19:34,-3.5403,118.9707,83.97,71,75,7.56
471,Nijar,ES,2021-05-31 02:19:35,36.9665,-2.206,68.65,40,0,2.51
472,Mehamn,NO,2021-05-31 02:17:22,71.0357,27.8492,42.26,97,100,25.23
473,Oxapampa,PE,2021-05-31 02:19:38,-10.5775,-75.4017,59.72,98,100,1.9
474,Inirida,CO,2021-05-31 02:16:27,3.8653,-67.9239,74.19,95,98,2.04
475,San Policarpo,PH,2021-05-31 02:18:27,12.1791,125.5072,85.39,68,100,4.54
476,Iroquois Falls,CA,2021-05-31 02:19:42,48.7669,-80.6831,60.94,60,69,6.29
477,Saint-Ambroise,CA,2021-05-31 02:19:44,48.5501,-71.3324,59.49,58,100,5.5
478,Beringovskiy,RU,2021-05-31 02:19:45,63.05,179.3167,39.33,70,37,13.56
479,Hambantota,LK,2021-05-31 02:19:46,6.1241,81.1185,81.68,80,100,18.84
480,Donskoye,RU,2021-05-31 02:19:49,45.4552,41.9741,60.93,95,0,8.1
481,Qasigiannguit,GL,2021-05-31 02:19:50,68.8193,-51.1922,34.05,85,100,10.11
482,San Severino Marche,IT,2021-05-31 02:19:51,43.2281,13.1802,53.22,78,38,1.21
483,Santa Clara,CU,2021-05-31 02:19:52,22.4,-79.9667,72.37,100,40,2.21
484,Samarai,PG,2021-05-31 02:19:54,-10.6167,150.6667,80.46,77,88,16.58
485,Labuhan,ID,2021-05-31 02:19:55,-6.8844,112.2051,83.62,73,48,3.96
486,Novo Aripuana,BR,2021-05-31 02:19:56,-5.1206,-60.3797,77.97,76,71,1.66
487,Asau,RO,2021-05-31 02:19:58,46.4333,26.4,49.28,100,100,1.52
488,Adre,TD,2021-05-31 02:17:16,13.4667,22.2,82.8,18,79,3.44
489,Road Town,VG,2021-05-31 02:20:00,18.4167,-64.6167,82.49,73,1,17.34
490,Bathurst,AU,2021-05-31 02:20:03,-33.4166,149.5806,62.73,40,0,2.17
491,Meadow Lake,US,2021-05-31 02:15:39,34.8014,-106.5436,72.3,46,11,15.3
492,Westport,US,2021-05-31 02:20:06,41.1415,-73.3579,50.9,94,90,1.01
493,Port Macquarie,AU,2021-05-31 02:19:43,-31.4333,152.9167,66.88,60,58,8.66
494,Waipawa,NZ,2021-05-31 02:20:08,-41.4122,175.5153,49.46,88,100,13.33
495,Paracuru,BR,2021-05-31 02:19:43,-3.41,-39.0306,81.1,83,70,9.4
496,Hay River,CA,2021-05-31 02:15:12,60.8156,-115.7999,39.16,81,75,10.36
497,Staryy Nadym,RU,2021-05-31 02:20:12,65.6118,72.6842,39.13,59,100,14.99
498,Aksu,CN,2021-05-31 02:20:14,41.1231,80.2644,80.6,22,97,14.07
499,Redlands,US,2021-05-31 02:18:04,34.0556,-117.1825,88.99,52,1,1.01
500,Qiongshan,CN,2021-05-31 02:20:16,20.0058,110.3542,93.18,59,0,3.47
501,Tilichiki,RU,2021-05-31 02:20:18,60.4667,166.1,45.48,65,80,3.71
502,Basoko,CD,2021-05-31 02:16:54,1.2391,23.616,74.64,84,49,2.13
503,Bakchar,RU,2021-05-31 02:20:21,57.0186,82.0711,67.39,58,50,4.65
504,Denpasar,ID,2021-05-31 02:19:08,-8.65,115.2167,80.26,89,20,2.66
505,Santa Fe,AR,2021-05-31 02:15:59,-31.6333,-60.7,55.02,61,0,1.99
506,Haines Junction,CA,2021-05-31 02:20:24,60.7522,-137.5108,53.55,47,100,3.44
507,Uyutne,UA,2021-05-31 02:20:26,45.1994,33.3014,56.82,73,100,8.23
508,Selkirk,CA,2021-05-31 02:20:27,50.1436,-96.8845,60.1,87,79,5.01
509,Ulan-Ude,RU,2021-05-31 02:20:28,51.8261,107.6098,48.09,43,40,10.6
510,Bokoro,TD,2021-05-31 02:20:29,12.3807,17.0568,88.75,26,0,7.99
511,Comodoro Rivadavia,AR,2021-05-31 02:20:31,-45.8667,-67.5,40.86,87,40,8.05
512,Calama,CL,2021-05-31 02:20:33,-22.4667,-68.9333,43.29,39,0,17.27
513,Bubaque,GW,2021-05-31 02:20:34,11.2833,-15.8333,77.58,78,100,9.01
514,Zyryanka,RU,2021-05-31 02:20:36,65.75,150.85,64.81,30,23,15.48
515,Sterling,US,2021-05-31 02:20:38,39.0062,-77.4286,53.74,88,75,5.75
516,Baykit,RU,2021-05-31 02:20:40,61.67,96.37,50.09,59,45,4.07
517,Moosomin,CA,2021-05-31 02:20:42,50.1333,-101.6677,51.4,67,3,5.14
518,Grand-Bourg,GP,2021-05-31 02:20:43,15.8835,-61.3148,78.75,73,5,18.54
519,Altamira,BR,2021-05-31 02:17:38,-3.2033,-52.2064,77.56,79,86,1.01
520,Palmer,US,2021-05-31 02:18:43,42.1584,-72.3287,48.61,86,90,1.01
521,Vardo,NO,2021-05-31 02:20:06,70.3705,31.1107,42.96,89,100,16.84
522,Tiksi,RU,2021-05-31 02:19:42,71.6872,128.8694,36.55,83,100,7.38
523,Sompeta,IN,2021-05-31 02:20:50,18.9333,84.6,88.23,73,16,11.43
524,Goundam,ML,2021-05-31 02:20:51,16.4145,-3.6708,89.73,13,5,2.73
525,Pucallpa,PE,2021-05-31 02:20:53,-8.3791,-74.5539,80.64,89,75,5.75
526,Devonport,AU,2021-05-31 02:20:55,-41.1667,146.35,54.99,68,24,2.8
527,Carbonia,IT,2021-05-31 02:20:56,39.1672,8.5222,63.0,83,100,3.62
528,Lorengau,PG,2021-05-31 02:20:57,-2.0226,147.2712,83.98,73,100,10.25
529,Aykhal,RU,2021-05-31 02:20:59,66.0,111.5,61.86,35,9,5.82
530,Merauke,ID,2021-05-31 02:21:00,-8.4667,140.3333,83.08,66,70,10.71
531,Ifanadiana,MG,2021-05-31 02:21:01,-21.3,47.6333,60.4,92,0,3.94
532,Marawi,PH,2021-05-31 02:21:02,7.9986,124.2928,69.66,83,100,1.1
533,Uyemskiy,RU,2021-05-31 02:21:04,64.4743,40.8524,41.05,70,20,4.47
534,Escarcega,MX,2021-05-31 02:21:05,18.6089,-90.7454,81.3,70,73,4.65
535,Muncar,ID,2021-05-31 02:21:08,-8.4333,114.3333,82.56,68,74,3.62
536,Leh,IN,2021-05-31 02:19:00,34.1667,77.5833,48.51,55,100,3.71
537,Mnogovershinnyy,RU,2021-05-31 02:18:26,53.9353,139.9242,52.88,52,45,2.8
538,Antanifotsy,MG,2021-05-31 02:21:11,-19.65,47.3167,50.56,92,0,2.28
539,Oranjemund,NA,2021-05-31 02:21:12,-28.55,16.4333,53.04,92,2,5.06
540,General Pico,AR,2021-05-31 02:21:14,-35.6566,-63.7568,49.41,61,97,9.57
541,Kembe,CF,2021-05-31 02:21:15,4.6228,21.8865,69.87,95,72,1.88
542,Penticton,CA,2021-05-31 02:21:03,49.4806,-119.5858,80.15,33,75,9.22
543,Taksimo,RU,2021-05-31 02:21:17,56.3444,114.8794,43.92,67,100,3.15
544,Plettenberg Bay,ZA,2021-05-31 02:21:20,-34.0527,23.3716,55.51,62,86,6.22
545,Yumen,CN,2021-05-31 02:17:35,40.2833,97.2,62.92,11,0,10.83
546,Surt,LY,2021-05-31 02:21:22,31.2089,16.5887,69.58,75,2,8.14
547,Aveiras De Cima,PT,2021-05-31 02:21:24,39.138,-8.8993,62.15,84,2,2.86
548,Jabinyanah,TN,2021-05-31 02:21:25,35.035,10.9081,68.59,58,7,4.14
549,Bellefontaine,US,2021-05-31 02:20:56,40.3612,-83.7597,55.8,63,1,4.61
550,Surgut,RU,2021-05-31 02:21:21,61.25,73.4167,51.98,100,75,13.85
551,Raudeberg,NO,2021-05-31 02:21:28,61.9875,5.1352,47.86,95,54,6.22
552,Zhireken,RU,2021-05-31 02:21:30,52.8249,117.3076,52.5,72,100,8.63
553,Chifeng,CN,2021-05-31 02:21:31,42.2683,118.9636,71.35,37,100,16.33
554,Kathu,TH,2021-05-31 02:21:32,7.9178,98.3332,85.82,93,100,7.78
555,Vestmanna,FO,2021-05-31 02:19:29,62.1564,-7.1664,49.12,100,75,15.75
556,Poco Das Trincheiras,BR,2021-05-31 02:21:35,-9.3125,-37.2856,68.11,98,48,3.31
557,Turbat,PK,2021-05-31 02:21:36,26.0023,63.044,85.32,54,3,4.09
558,Praia,CV,2021-05-31 02:21:37,14.9215,-23.5087,72.14,78,75,10.36
559,Dwarka,IN,2021-05-31 02:21:39,22.2394,68.9678,83.48,77,66,15.75
560,Buchanan,LR,2021-05-31 02:21:40,5.8808,-10.0467,76.21,94,99,5.93
561,Cheremukhovo,RU,2021-05-31 02:21:41,60.3484,59.9851,40.66,67,87,7.94
562,Sola,VU,2021-05-31 02:21:42,-13.8833,167.55,75.74,89,100,7.45
563,Auki,SB,2021-05-31 02:21:45,-8.7676,160.7034,83.71,75,98,4.52
564,Alice Springs,AU,2021-05-31 02:21:47,-23.7,133.8833,74.21,21,56,11.99
565,Katobu,ID,2021-05-31 02:21:48,-4.9408,122.5276,85.59,63,95,1.86
566,Camaqua,BR,2021-05-31 02:21:50,-30.8511,-51.8122,42.94,71,5,3.89
567,Shaowu,CN,2021-05-31 02:21:51,27.3409,117.4831,80.33,77,88,3.47
568,Goure,NE,2021-05-31 02:21:52,13.9835,10.2704,81.68,9,0,6.35
569,Thinadhoo,MV,2021-05-31 02:21:54,0.5333,72.9333,83.25,73,15,18.37
570,Semey,KZ,2021-05-31 02:21:55,50.4111,80.2275,66.42,32,0,4.47
571,Ambanja,MG,2021-05-31 02:21:56,-13.6833,48.45,70.21,93,19,3.53
572,Khandagayty,RU,2021-05-31 02:21:57,50.7333,92.05,51.8,47,6,20.09
573,Terrace,CA,2021-05-31 02:21:59,54.5163,-128.6035,55.42,94,90,3.44
574,Copiapo,CL,2021-05-31 02:22:00,-27.3667,-70.3333,51.49,60,0,2.86
575,Botou,CN,2021-05-31 02:22:01,38.0667,116.5667,79.99,28,3,5.55
576,Kushmurun,KZ,2021-05-31 02:22:03,52.4503,64.6311,71.08,63,3,11.39
577,Kalanaur,IN,2021-05-31 02:22:04,28.8333,76.4,91.47,34,1,6.71
578,Ensley,US,2021-05-31 02:22:05,30.5188,-87.2728,76.53,70,1,4.61
579,San Patricio,US,2021-05-31 02:22:07,28.017,-97.5169,80.69,79,18,11.74
580,Vadso,NO,2021-05-31 02:22:08,70.0744,29.7487,43.68,89,100,16.55
581,Turayf,SA,2021-05-31 02:22:09,31.6725,38.6637,64.65,25,0,4.61
582,Taldan,RU,2021-05-31 02:22:10,53.6667,124.8,58.95,64,100,7.29
